confirmed_cases,country_region,date,lat,long,province_state,state_and_country,rank,confirmed_cases_prev_day,daily_diff_cases,confirmed_recoveries,confirmed_recoveries_prev_day,daily_diff_recoveries,confirmed_deaths,confirmed_deaths_prev_day,daily_diff_deaths
1,Nepal,2020-02-29,28.1667,84.25,Not Provided,Not Provided-Nepal,39.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-01,28.1667,84.25,Not Provided,Not Provided-Nepal,40.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-02,28.1667,84.25,Not Provided,Not Provided-Nepal,41.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-03,28.1667,84.25,Not Provided,Not Provided-Nepal,42.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-04,28.1667,84.25,Not Provided,Not Provided-Nepal,43.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-05,28.1667,84.25,Not Provided,Not Provided-Nepal,44.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-06,28.1667,84.25,Not Provided,Not Provided-Nepal,45.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-07,28.1667,84.25,Not Provided,Not Provided-Nepal,46.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-08,28.1667,84.25,Not Provided,Not Provided-Nepal,47.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-09,28.1667,84.25,Not Provided,Not Provided-Nepal,48.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-10,28.1667,84.25,Not Provided,Not Provided-Nepal,49.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-11,28.1667,84.25,Not Provided,Not Provided-Nepal,50.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-12,28.1667,84.25,Not Provided,Not Provided-Nepal,51.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
1,Nepal,2020-03-13,28.1667,84.25,Not Provided,Not Provided-Nepal,52.0,1.0,0.0,1,1.0,0.0,0,0.0,0.0
0,Malaysia,2020-01-22,2.5,112.5,Not Provided,Not Provided-Malaysia,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Malaysia,2020-01-23,2.5,112.5,Not Provided,Not Provided-Malaysia,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Malaysia,2020-01-24,2.5,112.5,Not Provided,Not Provided-Malaysia,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
3,Malaysia,2020-01-25,2.5,112.5,Not Provided,Not Provided-Malaysia,4.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0
4,Malaysia,2020-01-26,2.5,112.5,Not Provided,Not Provided-Malaysia,5.0,3.0,1.0,0,0.0,0.0,0,0.0,0.0
4,Malaysia,2020-01-27,2.5,112.5,Not Provided,Not Provided-Malaysia,6.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Malaysia,2020-01-28,2.5,112.5,Not Provided,Not Provided-Malaysia,7.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
7,Malaysia,2020-01-29,2.5,112.5,Not Provided,Not Provided-Malaysia,8.0,4.0,3.0,0,0.0,0.0,0,0.0,0.0
8,Malaysia,2020-01-30,2.5,112.5,Not Provided,Not Provided-Malaysia,9.0,7.0,1.0,0,0.0,0.0,0,0.0,0.0
8,Malaysia,2020-01-31,2.5,112.5,Not Provided,Not Provided-Malaysia,10.0,8.0,0.0,0,0.0,0.0,0,0.0,0.0
8,Malaysia,2020-02-01,2.5,112.5,Not Provided,Not Provided-Malaysia,11.0,8.0,0.0,0,0.0,0.0,0,0.0,0.0
8,Malaysia,2020-02-02,2.5,112.5,Not Provided,Not Provided-Malaysia,12.0,8.0,0.0,0,0.0,0.0,0,0.0,0.0
8,Malaysia,2020-02-03,2.5,112.5,Not Provided,Not Provided-Malaysia,13.0,8.0,0.0,0,0.0,0.0,0,0.0,0.0
10,Malaysia,2020-02-04,2.5,112.5,Not Provided,Not Provided-Malaysia,14.0,8.0,2.0,0,0.0,0.0,0,0.0,0.0
12,Malaysia,2020-02-05,2.5,112.5,Not Provided,Not Provided-Malaysia,15.0,10.0,2.0,0,0.0,0.0,0,0.0,0.0
12,Malaysia,2020-02-06,2.5,112.5,Not Provided,Not Provided-Malaysia,16.0,12.0,0.0,0,0.0,0.0,0,0.0,0.0
12,Malaysia,2020-02-07,2.5,112.5,Not Provided,Not Provided-Malaysia,17.0,12.0,0.0,1,0.0,1.0,0,0.0,0.0
16,Malaysia,2020-02-08,2.5,112.5,Not Provided,Not Provided-Malaysia,18.0,12.0,4.0,1,1.0,0.0,0,0.0,0.0
16,Malaysia,2020-02-09,2.5,112.5,Not Provided,Not Provided-Malaysia,19.0,16.0,0.0,1,1.0,0.0,0,0.0,0.0
18,Malaysia,2020-02-10,2.5,112.5,Not Provided,Not Provided-Malaysia,20.0,16.0,2.0,1,1.0,0.0,0,0.0,0.0
18,Malaysia,2020-02-11,2.5,112.5,Not Provided,Not Provided-Malaysia,21.0,18.0,0.0,3,1.0,2.0,0,0.0,0.0
18,Malaysia,2020-02-12,2.5,112.5,Not Provided,Not Provided-Malaysia,22.0,18.0,0.0,3,3.0,0.0,0,0.0,0.0
19,Malaysia,2020-02-13,2.5,112.5,Not Provided,Not Provided-Malaysia,23.0,18.0,1.0,3,3.0,0.0,0,0.0,0.0
19,Malaysia,2020-02-14,2.5,112.5,Not Provided,Not Provided-Malaysia,24.0,19.0,0.0,3,3.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-15,2.5,112.5,Not Provided,Not Provided-Malaysia,25.0,19.0,3.0,7,3.0,4.0,0,0.0,0.0
22,Malaysia,2020-02-16,2.5,112.5,Not Provided,Not Provided-Malaysia,26.0,22.0,0.0,7,7.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-17,2.5,112.5,Not Provided,Not Provided-Malaysia,27.0,22.0,0.0,7,7.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-18,2.5,112.5,Not Provided,Not Provided-Malaysia,28.0,22.0,0.0,13,7.0,6.0,0,0.0,0.0
22,Malaysia,2020-02-19,2.5,112.5,Not Provided,Not Provided-Malaysia,29.0,22.0,0.0,15,13.0,2.0,0,0.0,0.0
22,Malaysia,2020-02-20,2.5,112.5,Not Provided,Not Provided-Malaysia,30.0,22.0,0.0,15,15.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-21,2.5,112.5,Not Provided,Not Provided-Malaysia,31.0,22.0,0.0,15,15.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-22,2.5,112.5,Not Provided,Not Provided-Malaysia,32.0,22.0,0.0,15,15.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-23,2.5,112.5,Not Provided,Not Provided-Malaysia,33.0,22.0,0.0,15,15.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-24,2.5,112.5,Not Provided,Not Provided-Malaysia,34.0,22.0,0.0,18,15.0,3.0,0,0.0,0.0
22,Malaysia,2020-02-25,2.5,112.5,Not Provided,Not Provided-Malaysia,35.0,22.0,0.0,18,18.0,0.0,0,0.0,0.0
22,Malaysia,2020-02-26,2.5,112.5,Not Provided,Not Provided-Malaysia,36.0,22.0,0.0,18,18.0,0.0,0,0.0,0.0
23,Malaysia,2020-02-27,2.5,112.5,Not Provided,Not Provided-Malaysia,37.0,22.0,1.0,18,18.0,0.0,0,0.0,0.0
23,Malaysia,2020-02-28,2.5,112.5,Not Provided,Not Provided-Malaysia,38.0,23.0,0.0,18,18.0,0.0,0,0.0,0.0
25,Malaysia,2020-02-29,2.5,112.5,Not Provided,Not Provided-Malaysia,39.0,23.0,2.0,18,18.0,0.0,0,0.0,0.0
29,Malaysia,2020-03-01,2.5,112.5,Not Provided,Not Provided-Malaysia,40.0,25.0,4.0,18,18.0,0.0,0,0.0,0.0
29,Malaysia,2020-03-02,2.5,112.5,Not Provided,Not Provided-Malaysia,41.0,29.0,0.0,18,18.0,0.0,0,0.0,0.0
36,Malaysia,2020-03-03,2.5,112.5,Not Provided,Not Provided-Malaysia,42.0,29.0,7.0,22,18.0,4.0,0,0.0,0.0
50,Malaysia,2020-03-04,2.5,112.5,Not Provided,Not Provided-Malaysia,43.0,36.0,14.0,22,22.0,0.0,0,0.0,0.0
50,Malaysia,2020-03-05,2.5,112.5,Not Provided,Not Provided-Malaysia,44.0,50.0,0.0,22,22.0,0.0,0,0.0,0.0
83,Malaysia,2020-03-06,2.5,112.5,Not Provided,Not Provided-Malaysia,45.0,50.0,33.0,22,22.0,0.0,0,0.0,0.0
93,Malaysia,2020-03-07,2.5,112.5,Not Provided,Not Provided-Malaysia,46.0,83.0,10.0,23,22.0,1.0,0,0.0,0.0
99,Malaysia,2020-03-08,2.5,112.5,Not Provided,Not Provided-Malaysia,47.0,93.0,6.0,24,23.0,1.0,0,0.0,0.0
117,Malaysia,2020-03-09,2.5,112.5,Not Provided,Not Provided-Malaysia,48.0,99.0,18.0,24,24.0,0.0,0,0.0,0.0
129,Malaysia,2020-03-10,2.5,112.5,Not Provided,Not Provided-Malaysia,49.0,117.0,12.0,24,24.0,0.0,0,0.0,0.0
149,Malaysia,2020-03-11,2.5,112.5,Not Provided,Not Provided-Malaysia,50.0,129.0,20.0,26,24.0,2.0,0,0.0,0.0
149,Malaysia,2020-03-12,2.5,112.5,Not Provided,Not Provided-Malaysia,51.0,149.0,0.0,26,26.0,0.0,0,0.0,0.0
197,Malaysia,2020-03-13,2.5,112.5,Not Provided,Not Provided-Malaysia,52.0,149.0,48.0,26,26.0,0.0,0,0.0,0.0
0,Canada,2020-01-22,49.2827,-123.1207,British Columbia,British Columbia-Canada,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Canada,2020-01-23,49.2827,-123.1207,British Columbia,British Columbia-Canada,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Canada,2020-01-24,49.2827,-123.1207,British Columbia,British Columbia-Canada,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Canada,2020-01-25,49.2827,-123.1207,British Columbia,British Columbia-Canada,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Canada,2020-01-26,49.2827,-123.1207,British Columbia,British Columbia-Canada,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Canada,2020-01-27,49.2827,-123.1207,British Columbia,British Columbia-Canada,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-01-28,49.2827,-123.1207,British Columbia,British Columbia-Canada,7.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-01-29,49.2827,-123.1207,British Columbia,British Columbia-Canada,8.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-01-30,49.2827,-123.1207,British Columbia,British Columbia-Canada,9.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-01-31,49.2827,-123.1207,British Columbia,British Columbia-Canada,10.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-02-01,49.2827,-123.1207,British Columbia,British Columbia-Canada,11.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-02-02,49.2827,-123.1207,British Columbia,British Columbia-Canada,12.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-02-03,49.2827,-123.1207,British Columbia,British Columbia-Canada,13.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Canada,2020-02-04,49.2827,-123.1207,British Columbia,British Columbia-Canada,14.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
2,Canada,2020-02-05,49.2827,-123.1207,British Columbia,British Columbia-Canada,15.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0
2,Canada,2020-02-06,49.2827,-123.1207,British Columbia,British Columbia-Canada,16.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-07,49.2827,-123.1207,British Columbia,British Columbia-Canada,17.0,2.0,2.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-08,49.2827,-123.1207,British Columbia,British Columbia-Canada,18.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-09,49.2827,-123.1207,British Columbia,British Columbia-Canada,19.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-10,49.2827,-123.1207,British Columbia,British Columbia-Canada,20.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-11,49.2827,-123.1207,British Columbia,British Columbia-Canada,21.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-12,49.2827,-123.1207,British Columbia,British Columbia-Canada,22.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-13,49.2827,-123.1207,British Columbia,British Columbia-Canada,23.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-14,49.2827,-123.1207,British Columbia,British Columbia-Canada,24.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-15,49.2827,-123.1207,British Columbia,British Columbia-Canada,25.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Canada,2020-02-16,49.2827,-123.1207,British Columbia,British Columbia-Canada,26.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
5,Canada,2020-02-17,49.2827,-123.1207,British Columbia,British Columbia-Canada,27.0,4.0,1.0,0,0.0,0.0,0,0.0,0.0
5,Canada,2020-02-18,49.2827,-123.1207,British Columbia,British Columbia-Canada,28.0,5.0,0.0,0,0.0,0.0,0,0.0,0.0
5,Canada,2020-02-19,49.2827,-123.1207,British Columbia,British Columbia-Canada,29.0,5.0,0.0,0,0.0,0.0,0,0.0,0.0
5,Canada,2020-02-20,49.2827,-123.1207,British Columbia,British Columbia-Canada,30.0,5.0,0.0,0,0.0,0.0,0,0.0,0.0
6,Canada,2020-02-21,49.2827,-123.1207,British Columbia,British Columbia-Canada,31.0,5.0,1.0,0,0.0,0.0,0,0.0,0.0
6,Canada,2020-02-22,49.2827,-123.1207,British Columbia,British Columbia-Canada,32.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0
6,Canada,2020-02-23,49.2827,-123.1207,British Columbia,British Columbia-Canada,33.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0
6,Canada,2020-02-24,49.2827,-123.1207,British Columbia,British Columbia-Canada,34.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0
7,Canada,2020-02-25,49.2827,-123.1207,British Columbia,British Columbia-Canada,35.0,6.0,1.0,0,0.0,0.0,0,0.0,0.0
7,Canada,2020-02-26,49.2827,-123.1207,British Columbia,British Columbia-Canada,36.0,7.0,0.0,0,0.0,0.0,0,0.0,0.0
7,Canada,2020-02-27,49.2827,-123.1207,British Columbia,British Columbia-Canada,37.0,7.0,0.0,3,0.0,3.0,0,0.0,0.0
7,Canada,2020-02-28,49.2827,-123.1207,British Columbia,British Columbia-Canada,38.0,7.0,0.0,3,3.0,0.0,0,0.0,0.0
8,Canada,2020-02-29,49.2827,-123.1207,British Columbia,British Columbia-Canada,39.0,7.0,1.0,3,3.0,0.0,0,0.0,0.0
8,Canada,2020-03-01,49.2827,-123.1207,British Columbia,British Columbia-Canada,40.0,8.0,0.0,3,3.0,0.0,0,0.0,0.0
8,Canada,2020-03-02,49.2827,-123.1207,British Columbia,British Columbia-Canada,41.0,8.0,0.0,3,3.0,0.0,0,0.0,0.0
9,Canada,2020-03-03,49.2827,-123.1207,British Columbia,British Columbia-Canada,42.0,8.0,1.0,3,3.0,0.0,0,0.0,0.0
12,Canada,2020-03-04,49.2827,-123.1207,British Columbia,British Columbia-Canada,43.0,9.0,3.0,3,3.0,0.0,0,0.0,0.0
13,Canada,2020-03-05,49.2827,-123.1207,British Columbia,British Columbia-Canada,44.0,12.0,1.0,3,3.0,0.0,0,0.0,0.0
21,Canada,2020-03-06,49.2827,-123.1207,British Columbia,British Columbia-Canada,45.0,13.0,8.0,3,3.0,0.0,0,0.0,0.0
21,Canada,2020-03-07,49.2827,-123.1207,British Columbia,British Columbia-Canada,46.0,21.0,0.0,4,3.0,1.0,0,0.0,0.0
27,Canada,2020-03-08,49.2827,-123.1207,British Columbia,British Columbia-Canada,47.0,21.0,6.0,4,4.0,0.0,0,0.0,0.0
32,Canada,2020-03-09,49.2827,-123.1207,British Columbia,British Columbia-Canada,48.0,27.0,5.0,4,4.0,0.0,1,0.0,1.0
32,Canada,2020-03-10,49.2827,-123.1207,British Columbia,British Columbia-Canada,49.0,32.0,0.0,4,4.0,0.0,1,1.0,0.0
39,Canada,2020-03-11,49.2827,-123.1207,British Columbia,British Columbia-Canada,50.0,32.0,7.0,4,4.0,0.0,1,1.0,0.0
46,Canada,2020-03-12,49.2827,-123.1207,British Columbia,British Columbia-Canada,51.0,39.0,7.0,4,4.0,0.0,1,1.0,0.0
64,Canada,2020-03-13,49.2827,-123.1207,British Columbia,British Columbia-Canada,52.0,46.0,18.0,4,4.0,0.0,1,1.0,0.0
0,Australia,2020-01-22,-33.8688,151.2093,New South Wales,New South Wales-Australia,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-01-23,-33.8688,151.2093,New South Wales,New South Wales-Australia,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-01-24,-33.8688,151.2093,New South Wales,New South Wales-Australia,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-01-25,-33.8688,151.2093,New South Wales,New South Wales-Australia,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
3,Australia,2020-01-26,-33.8688,151.2093,New South Wales,New South Wales-Australia,5.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-01-27,-33.8688,151.2093,New South Wales,New South Wales-Australia,6.0,3.0,1.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-01-28,-33.8688,151.2093,New South Wales,New South Wales-Australia,7.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-01-29,-33.8688,151.2093,New South Wales,New South Wales-Australia,8.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-01-30,-33.8688,151.2093,New South Wales,New South Wales-Australia,9.0,4.0,0.0,2,0.0,2.0,0,0.0,0.0
4,Australia,2020-01-31,-33.8688,151.2093,New South Wales,New South Wales-Australia,10.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-01,-33.8688,151.2093,New South Wales,New South Wales-Australia,11.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-02,-33.8688,151.2093,New South Wales,New South Wales-Australia,12.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-03,-33.8688,151.2093,New South Wales,New South Wales-Australia,13.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-04,-33.8688,151.2093,New South Wales,New South Wales-Australia,14.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-05,-33.8688,151.2093,New South Wales,New South Wales-Australia,15.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-06,-33.8688,151.2093,New South Wales,New South Wales-Australia,16.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-07,-33.8688,151.2093,New South Wales,New South Wales-Australia,17.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-08,-33.8688,151.2093,New South Wales,New South Wales-Australia,18.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-09,-33.8688,151.2093,New South Wales,New South Wales-Australia,19.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-10,-33.8688,151.2093,New South Wales,New South Wales-Australia,20.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-11,-33.8688,151.2093,New South Wales,New South Wales-Australia,21.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-12,-33.8688,151.2093,New South Wales,New South Wales-Australia,22.0,4.0,0.0,2,2.0,0.0,0,0.0,0.0
4,Australia,2020-02-13,-33.8688,151.2093,New South Wales,New South Wales-Australia,23.0,4.0,0.0,4,2.0,2.0,0,0.0,0.0
4,Australia,2020-02-14,-33.8688,151.2093,New South Wales,New South Wales-Australia,24.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-15,-33.8688,151.2093,New South Wales,New South Wales-Australia,25.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-16,-33.8688,151.2093,New South Wales,New South Wales-Australia,26.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-17,-33.8688,151.2093,New South Wales,New South Wales-Australia,27.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-18,-33.8688,151.2093,New South Wales,New South Wales-Australia,28.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-19,-33.8688,151.2093,New South Wales,New South Wales-Australia,29.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-20,-33.8688,151.2093,New South Wales,New South Wales-Australia,30.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-21,-33.8688,151.2093,New South Wales,New South Wales-Australia,31.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-22,-33.8688,151.2093,New South Wales,New South Wales-Australia,32.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-23,-33.8688,151.2093,New South Wales,New South Wales-Australia,33.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-24,-33.8688,151.2093,New South Wales,New South Wales-Australia,34.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-25,-33.8688,151.2093,New South Wales,New South Wales-Australia,35.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-26,-33.8688,151.2093,New South Wales,New South Wales-Australia,36.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-27,-33.8688,151.2093,New South Wales,New South Wales-Australia,37.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-28,-33.8688,151.2093,New South Wales,New South Wales-Australia,38.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
4,Australia,2020-02-29,-33.8688,151.2093,New South Wales,New South Wales-Australia,39.0,4.0,0.0,4,4.0,0.0,0,0.0,0.0
6,Australia,2020-03-01,-33.8688,151.2093,New South Wales,New South Wales-Australia,40.0,4.0,2.0,4,4.0,0.0,0,0.0,0.0
6,Australia,2020-03-02,-33.8688,151.2093,New South Wales,New South Wales-Australia,41.0,6.0,0.0,4,4.0,0.0,0,0.0,0.0
13,Australia,2020-03-03,-33.8688,151.2093,New South Wales,New South Wales-Australia,42.0,6.0,7.0,4,4.0,0.0,0,0.0,0.0
22,Australia,2020-03-04,-33.8688,151.2093,New South Wales,New South Wales-Australia,43.0,13.0,9.0,4,4.0,0.0,1,0.0,1.0
22,Australia,2020-03-05,-33.8688,151.2093,New South Wales,New South Wales-Australia,44.0,22.0,0.0,4,4.0,0.0,1,1.0,0.0
26,Australia,2020-03-06,-33.8688,151.2093,New South Wales,New South Wales-Australia,45.0,22.0,4.0,4,4.0,0.0,1,1.0,0.0
28,Australia,2020-03-07,-33.8688,151.2093,New South Wales,New South Wales-Australia,46.0,26.0,2.0,4,4.0,0.0,1,1.0,0.0
38,Australia,2020-03-08,-33.8688,151.2093,New South Wales,New South Wales-Australia,47.0,28.0,10.0,4,4.0,0.0,2,1.0,1.0
48,Australia,2020-03-09,-33.8688,151.2093,New South Wales,New South Wales-Australia,48.0,38.0,10.0,4,4.0,0.0,2,2.0,0.0
55,Australia,2020-03-10,-33.8688,151.2093,New South Wales,New South Wales-Australia,49.0,48.0,7.0,4,4.0,0.0,2,2.0,0.0
65,Australia,2020-03-11,-33.8688,151.2093,New South Wales,New South Wales-Australia,50.0,55.0,10.0,4,4.0,0.0,2,2.0,0.0
65,Australia,2020-03-12,-33.8688,151.2093,New South Wales,New South Wales-Australia,51.0,65.0,0.0,4,4.0,0.0,2,2.0,0.0
92,Australia,2020-03-13,-33.8688,151.2093,New South Wales,New South Wales-Australia,52.0,65.0,27.0,4,4.0,0.0,2,2.0,0.0
0,Australia,2020-01-22,-37.8136,144.9631,Victoria,Victoria-Australia,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-01-23,-37.8136,144.9631,Victoria,Victoria-Australia,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-01-24,-37.8136,144.9631,Victoria,Victoria-Australia,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-01-25,-37.8136,144.9631,Victoria,Victoria-Australia,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Australia,2020-01-26,-37.8136,144.9631,Victoria,Victoria-Australia,5.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
1,Australia,2020-01-27,-37.8136,144.9631,Victoria,Victoria-Australia,6.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Australia,2020-01-28,-37.8136,144.9631,Victoria,Victoria-Australia,7.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Australia,2020-01-29,-37.8136,144.9631,Victoria,Victoria-Australia,8.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
2,Australia,2020-01-30,-37.8136,144.9631,Victoria,Victoria-Australia,9.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0
3,Australia,2020-01-31,-37.8136,144.9631,Victoria,Victoria-Australia,10.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-01,-37.8136,144.9631,Victoria,Victoria-Australia,11.0,3.0,1.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-02,-37.8136,144.9631,Victoria,Victoria-Australia,12.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-03,-37.8136,144.9631,Victoria,Victoria-Australia,13.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-04,-37.8136,144.9631,Victoria,Victoria-Australia,14.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-05,-37.8136,144.9631,Victoria,Victoria-Australia,15.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-06,-37.8136,144.9631,Victoria,Victoria-Australia,16.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-07,-37.8136,144.9631,Victoria,Victoria-Australia,17.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-08,-37.8136,144.9631,Victoria,Victoria-Australia,18.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-09,-37.8136,144.9631,Victoria,Victoria-Australia,19.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-10,-37.8136,144.9631,Victoria,Victoria-Australia,20.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-11,-37.8136,144.9631,Victoria,Victoria-Australia,21.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Australia,2020-02-12,-37.8136,144.9631,Victoria,Victoria-Australia,22.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
