country_or_region,province_or_state,county,state_and_county,date,daily_new_cases,running_total_cases,running_total_cases_prev_day,daily_new_deaths,running_total_deaths,running_total_deaths_prev_day,data_source,lat,long,first_case_state_rank,first_case_county_rank,hundred_case_state_rank,hundred_case_county_rank,country_code_2,country_code_3,country_population_2018,us_state_pop_2019_estimate,country_median_age,country_running_agg,state_code
US,Ohio,Lucas,Ohio-Lucas,2020-03-23,4.0,9,5.0,0.0,1,1.0,NYT,41.682321,-83.468903,11.0,2.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Madison,Ohio-Madison,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,39.896607,-83.400885,11.0,5.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Mahoning,Ohio-Mahoning,2020-03-23,5.0,23,18.0,0.0,0,0.0,NYT,41.01088,-80.77039599999999,11.0,5.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Marion,Ohio-Marion,2020-03-23,2.0,3,1.0,0.0,0,0.0,NYT,40.588034,-83.168803,11.0,9.0,2.0,1.0,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Medina,Ohio-Medina,2020-03-23,5.0,15,10.0,0.0,0,0.0,NYT,41.116174,-81.899764,11.0,5.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Miami,Ohio-Miami,2020-03-23,4.0,17,13.0,0.0,0,0.0,NYT,40.053326,-84.228413,11.0,3.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Montgomery,Ohio-Montgomery,2020-03-23,2.0,7,5.0,0.0,0,0.0,NYT,39.753735999999996,-84.290591,11.0,15.0,2.0,2.0,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Portage,Ohio-Portage,2020-03-23,1.0,2,1.0,0.0,0,0.0,NYT,41.16897,-81.196962,11.0,,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Richland,Ohio-Richland,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,40.774159000000004,-82.542781,11.0,5.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Sandusky,Ohio-Sandusky,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,41.355319,-83.142776,11.0,,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Stark,Ohio-Stark,2020-03-23,3.0,13,10.0,1.0,1,0.0,NYT,40.814131,-81.365667,11.0,5.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Summit,Ohio-Summit,2020-03-23,5.0,28,23.0,0.0,0,0.0,NYT,41.121846999999995,-81.53492800000001,11.0,9.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Trumbull,Ohio-Trumbull,2020-03-23,0.0,3,3.0,0.0,0,0.0,NYT,41.306374,-80.7704,11.0,,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Tuscarawas,Ohio-Tuscarawas,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,40.44749,-81.47110500000001,11.0,,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Union,Ohio-Union,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,40.295901,-83.367042,11.0,8.0,2.0,2.0,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Warren,Ohio-Warren,2020-03-23,2.0,5,3.0,0.0,0,0.0,NYT,39.425652,-84.16990600000001,11.0,3.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Washington,Ohio-Washington,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,39.450676,-81.490636,11.0,16.0,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Ohio,Wood,Ohio-Wood,2020-03-23,1.0,2,1.0,0.0,0,0.0,NYT,41.360183,-83.622682,11.0,,2.0,,US,USA,327167434.0,11689100,38.1,43499,OH
US,Oklahoma,Canadian,Oklahoma-Canadian,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,35.543354,-97.979889,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Cleveland,Oklahoma-Cleveland,2020-03-23,3.0,16,13.0,0.0,0,0.0,NYT,35.206376,-97.323088,7.0,5.0,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Custer,Oklahoma-Custer,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,35.645601,-98.99738599999999,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Garvin,Oklahoma-Garvin,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,34.70935,-97.31272299999999,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Grady,Oklahoma-Grady,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,35.021058000000004,-97.88689000000001,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Jackson,Oklahoma-Jackson,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.594006,-99.412235,7.0,4.0,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Kay,Oklahoma-Kay,2020-03-23,1.0,5,4.0,0.0,0,0.0,NYT,36.814885,-97.143862,7.0,1.0,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Logan,Oklahoma-Logan,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,35.914151000000004,-97.450764,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,McClain,Oklahoma-McClain,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,35.016436,-97.449803,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Muskogee,Oklahoma-Muskogee,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,35.617551,-95.383911,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Noble,Oklahoma-Noble,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,36.384901,-97.236335,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Oklahoma,Oklahoma-Oklahoma,2020-03-23,3.0,29,26.0,0.0,0,0.0,NYT,35.554611,-97.409401,7.0,7.0,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Pawnee,Oklahoma-Pawnee,2020-03-23,0.0,3,3.0,0.0,1,1.0,NYT,36.313704,-96.696669,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Payne,Oklahoma-Payne,2020-03-23,1.0,3,2.0,0.0,0,0.0,NYT,36.079225,-96.975255,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Pontotoc,Oklahoma-Pontotoc,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,34.721446,-96.691971,7.0,,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Tulsa,Oklahoma-Tulsa,2020-03-23,5.0,11,6.0,0.0,1,1.0,NYT,36.120318,-95.941813,7.0,5.0,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oklahoma,Washington,Oklahoma-Washington,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,36.70438,-95.906155,7.0,16.0,,,US,USA,327167434.0,3956971,38.1,43499,OK
US,Oregon,Benton,Oregon-Benton,2020-03-23,0.0,4,4.0,0.0,0,0.0,NYT,44.493882,-123.42466399999999,16.0,3.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Clackamas,Oregon-Clackamas,2020-03-23,2.0,14,12.0,0.0,0,0.0,NYT,45.160493,-122.195127,16.0,7.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Deschutes,Oregon-Deschutes,2020-03-23,0.0,10,10.0,0.0,0,0.0,NYT,43.915118,-121.225575,16.0,8.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Douglas,Oregon-Douglas,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,43.286328000000005,-123.154476,16.0,36.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Grant,Oregon-Grant,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,44.496326,-119.01405700000001,16.0,8.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Hood River,Oregon-Hood River,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,45.511775,-121.655976,16.0,,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Jackson,Oregon-Jackson,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,42.411621000000004,-122.675611,16.0,4.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Josephine,Oregon-Josephine,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,42.386983,-123.57162,16.0,,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Klamath,Oregon-Klamath,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,42.683761,-121.64616799999999,16.0,,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Lane,Oregon-Lane,2020-03-23,0.0,4,4.0,0.0,1,1.0,NYT,43.928329,-122.89769,16.0,,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Linn,Oregon-Linn,2020-03-23,1.0,20,19.0,0.0,1,1.0,NYT,44.488898,-122.537208,16.0,12.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Marion,Oregon-Marion,2020-03-23,8.0,30,22.0,0.0,1,1.0,NYT,44.900898,-122.57626,16.0,9.0,,1.0,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Multnomah,Oregon-Multnomah,2020-03-23,2.0,21,19.0,0.0,1,1.0,NYT,45.547711,-122.417363,16.0,5.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Polk,Oregon-Polk,2020-03-23,2.0,3,1.0,0.0,0,0.0,NYT,44.900375,-123.398673,16.0,5.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Umatilla,Oregon-Umatilla,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,45.5912,-118.73388,16.0,,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Union,Oregon-Union,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,45.304081,-117.999149,16.0,8.0,,2.0,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Washington,Oregon-Washington,2020-03-23,14.0,69,55.0,0.0,1,1.0,NYT,45.553542,-123.09761499999999,16.0,16.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Oregon,Yamhill,Oregon-Yamhill,2020-03-23,0.0,6,6.0,0.0,0,0.0,NYT,45.247827,-123.316399,16.0,2.0,,,US,USA,327167434.0,4217737,38.1,43499,OR
US,Pennsylvania,Adams,Pennsylvania-Adams,2020-03-23,1.0,6,5.0,0.0,0,0.0,NYT,39.869471000000004,-77.21773,15.0,10.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Allegheny,Pennsylvania-Allegheny,2020-03-23,8.0,48,40.0,0.0,1,1.0,NYT,40.469757,-79.980451,15.0,8.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Beaver,Pennsylvania-Beaver,2020-03-23,0.0,3,3.0,0.0,0,0.0,NYT,40.68414,-80.350721,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Berks,Pennsylvania-Berks,2020-03-23,1.0,14,13.0,0.0,0,0.0,NYT,40.413957,-75.92685999999999,15.0,4.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Bucks,Pennsylvania-Bucks,2020-03-23,9.0,43,34.0,0.0,0,0.0,NYT,40.336887,-75.10706,15.0,8.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Butler,Pennsylvania-Butler,2020-03-23,4.0,5,1.0,0.0,0,0.0,NYT,40.913847,-79.91897800000001,15.0,9.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Cambria,Pennsylvania-Cambria,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,40.510222,-78.71047800000001,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Centre,Pennsylvania-Centre,2020-03-23,2.0,3,1.0,0.0,0,0.0,NYT,40.909128,-77.847877,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Chester,Pennsylvania-Chester,2020-03-23,17.0,40,23.0,0.0,0,0.0,NYT,39.974028999999994,-75.749752,15.0,6.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Columbia,Pennsylvania-Columbia,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,41.045517,-76.40426,15.0,4.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Cumberland,Pennsylvania-Cumberland,2020-03-23,1.0,12,11.0,0.0,0,0.0,NYT,40.164805,-77.263442,15.0,9.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Dauphin,Pennsylvania-Dauphin,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,40.412565,-76.79263399999999,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Delaware,Pennsylvania-Delaware,2020-03-23,11.0,54,43.0,0.0,0,0.0,NYT,39.916685,-75.398818,15.0,11.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Erie,Pennsylvania-Erie,2020-03-23,1.0,3,2.0,0.0,0,0.0,NYT,42.117952,-80.096386,15.0,8.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Fayette,Pennsylvania-Fayette,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,39.918907,-79.640119,15.0,10.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Franklin,Pennsylvania-Franklin,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,39.926772,-77.724521,15.0,6.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Lackawanna,Pennsylvania-Lackawanna,2020-03-23,1.0,7,6.0,1.0,1,0.0,NYT,41.440284000000005,-75.609666,15.0,4.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Lancaster,Pennsylvania-Lancaster,2020-03-23,0.0,5,5.0,0.0,0,0.0,NYT,40.041992,-76.250198,15.0,2.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Lebanon,Pennsylvania-Lebanon,2020-03-23,0.0,3,3.0,0.0,0,0.0,NYT,40.371448,-76.46481899999999,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Lehigh,Pennsylvania-Lehigh,2020-03-23,6.0,25,19.0,0.0,0,0.0,NYT,40.614241,-75.590627,15.0,3.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Luzerne,Pennsylvania-Luzerne,2020-03-23,3.0,10,7.0,0.0,0,0.0,NYT,41.172787,-75.976035,15.0,3.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Mercer,Pennsylvania-Mercer,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,41.300014000000004,-80.252786,15.0,8.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Monroe,Pennsylvania-Monroe,2020-03-23,12.0,43,31.0,1.0,1,0.0,NYT,41.05624,-75.329065,15.0,9.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Montgomery,Pennsylvania-Montgomery,2020-03-23,19.0,129,110.0,1.0,2,1.0,NYT,40.209998999999996,-75.370201,15.0,15.0,2.0,2.0,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Montour,Pennsylvania-Montour,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,41.029284000000004,-76.665225,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Northampton,Pennsylvania-Northampton,2020-03-23,2.0,23,21.0,0.0,1,1.0,NYT,40.752790999999995,-75.307447,15.0,5.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Philadelphia,Pennsylvania-Philadelphia,2020-03-23,37.0,128,91.0,0.0,0,0.0,NYT,40.009376,-75.133346,15.0,9.0,2.0,1.0,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Pike,Pennsylvania-Pike,2020-03-23,0.0,3,3.0,0.0,0,0.0,NYT,41.325949,-75.031514,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Potter,Pennsylvania-Potter,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,41.748587,-77.894436,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Schuylkill,Pennsylvania-Schuylkill,2020-03-23,2.0,3,1.0,0.0,0,0.0,NYT,40.703682,-76.217788,15.0,,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Washington,Pennsylvania-Washington,2020-03-23,0.0,7,7.0,0.0,0,0.0,NYT,40.200005,-80.25213199999999,15.0,16.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Wayne,Pennsylvania-Wayne,2020-03-23,1.0,3,2.0,0.0,0,0.0,NYT,41.646602,-75.29249300000001,15.0,11.0,2.0,5.0,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,Westmoreland,Pennsylvania-Westmoreland,2020-03-23,1.0,6,5.0,0.0,0,0.0,NYT,40.311068,-79.466688,15.0,2.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Pennsylvania,York,Pennsylvania-York,2020-03-23,0.0,10,10.0,0.0,0,0.0,NYT,39.921751,-76.728889,15.0,4.0,2.0,,US,USA,327167434.0,12801989,38.1,43499,PA
US,Puerto Rico,Unknown,Puerto Rico-Unknown,2020-03-23,8.0,31,23.0,1.0,2,1.0,NYT,,,9.0,14.0,,3.0,US,USA,327167434.0,3193694,38.1,43499,Puerto Rico
US,Rhode Island,Unknown,Rhode Island-Unknown,2020-03-23,23.0,106,83.0,0.0,0,0.0,NYT,,,14.0,14.0,1.0,3.0,US,USA,327167434.0,1059361,38.1,43499,RI
US,South Carolina,Abbeville,South Carolina-Abbeville,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.229040999999995,-82.45405799999999,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Aiken,South Carolina-Aiken,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,33.550013,-81.632983,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Anderson,South Carolina-Anderson,2020-03-23,5.0,15,10.0,0.0,0,0.0,NYT,34.521235,-82.638603,15.0,4.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Beaufort,South Carolina-Beaufort,2020-03-23,7.0,21,14.0,0.0,0,0.0,NYT,32.358112,-80.689422,15.0,6.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Berkeley,South Carolina-Berkeley,2020-03-23,2.0,4,2.0,0.0,0,0.0,NYT,33.2077,-79.953655,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Calhoun,South Carolina-Calhoun,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,33.67478,-80.78034699999999,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Charleston,South Carolina-Charleston,2020-03-23,18.0,31,13.0,0.0,1,1.0,NYT,32.800458,-79.94248,15.0,5.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Chester,South Carolina-Chester,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,34.689341999999996,-81.161249,15.0,6.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Clarendon,South Carolina-Clarendon,2020-03-23,3.0,4,1.0,1.0,1,0.0,NYT,33.664682,-80.217889,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Colleton,South Carolina-Colleton,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,32.835018,-80.655244,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Darlington,South Carolina-Darlington,2020-03-23,4.0,7,3.0,0.0,0,0.0,NYT,34.332184999999996,-79.962115,15.0,1.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Dillon,South Carolina-Dillon,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.390172,-79.374964,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Dorchester,South Carolina-Dorchester,2020-03-23,1.0,2,1.0,0.0,0,0.0,NYT,33.082186,-80.404697,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Edgefield,South Carolina-Edgefield,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,33.776498,-81.968245,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Fairfield,South Carolina-Fairfield,2020-03-23,1.0,2,1.0,0.0,0,0.0,NYT,34.395669,-81.127001,15.0,12.0,,5.0,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Florence,South Carolina-Florence,2020-03-23,2.0,3,1.0,0.0,1,1.0,NYT,34.028535,-79.710233,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Georgetown,South Carolina-Georgetown,2020-03-23,2.0,2,0.0,0.0,0,0.0,NYT,33.417531,-79.29633299999999,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Greenville,South Carolina-Greenville,2020-03-23,12.0,31,19.0,0.0,0,0.0,NYT,34.892645,-82.372077,15.0,5.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Greenwood,South Carolina-Greenwood,2020-03-23,0.0,2,2.0,0.0,0,0.0,NYT,34.155796,-82.127876,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Horry,South Carolina-Horry,2020-03-23,5.0,16,11.0,0.0,0,0.0,NYT,33.909269,-78.976675,15.0,6.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Jasper,South Carolina-Jasper,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,32.43059,-81.021627,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Kershaw,South Carolina-Kershaw,2020-03-23,10.0,54,44.0,1.0,1,0.0,NYT,34.338356,-80.590885,15.0,15.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Lancaster,South Carolina-Lancaster,2020-03-23,2.0,7,5.0,0.0,0,0.0,NYT,34.686818,-80.703688,15.0,2.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Lee,South Carolina-Lee,2020-03-23,1.0,2,1.0,0.0,0,0.0,NYT,34.158640000000005,-80.251209,15.0,9.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Lexington,South Carolina-Lexington,2020-03-23,5.0,17,12.0,0.0,1,1.0,NYT,33.899477000000005,-81.266277,15.0,5.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Marlboro,South Carolina-Marlboro,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.60167,-79.679435,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Newberry,South Carolina-Newberry,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.289881,-81.599676,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Oconee,South Carolina-Oconee,2020-03-23,2.0,2,0.0,0.0,0,0.0,NYT,34.748765999999996,-83.06154000000001,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Orangeburg,South Carolina-Orangeburg,2020-03-23,5.0,8,3.0,0.0,0,0.0,NYT,33.436135,-80.802913,15.0,1.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Pickens,South Carolina-Pickens,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.885368,-82.723377,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Richland,South Carolina-Richland,2020-03-23,12.0,43,31.0,0.0,0,0.0,NYT,34.029095,-80.898037,15.0,5.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Saluda,South Carolina-Saluda,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,34.005278000000004,-81.727903,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Spartanburg,South Carolina-Spartanburg,2020-03-23,1.0,3,2.0,0.0,0,0.0,NYT,34.933271000000005,-81.991052,15.0,,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,Sumter,South Carolina-Sumter,2020-03-23,1.0,4,3.0,0.0,0,0.0,NYT,33.916140000000006,-80.38237600000001,15.0,2.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Carolina,York,South Carolina-York,2020-03-23,3.0,7,4.0,0.0,0,0.0,NYT,34.970188,-81.183187,15.0,4.0,,,US,USA,327167434.0,5148714,38.1,43499,SC
US,South Dakota,Beadle,South Dakota-Beadle,2020-03-23,2.0,12,10.0,0.0,0,0.0,NYT,44.418265000000005,-98.279422,7.0,2.0,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Bon Homme,South Dakota-Bon Homme,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,42.985799,-97.884199,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Brown,South Dakota-Brown,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,45.589254,-98.352175,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Charles Mix,South Dakota-Charles Mix,2020-03-23,0.0,1,1.0,0.0,0,0.0,NYT,43.206185,-98.59514300000001,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Codington,South Dakota-Codington,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,44.966285,-97.198837,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Davison,South Dakota-Davison,2020-03-23,0.0,2,2.0,0.0,1,1.0,NYT,43.680439,-98.155868,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Hughes,South Dakota-Hughes,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,44.384452,-99.975684,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Lyman,South Dakota-Lyman,2020-03-23,1.0,1,0.0,0.0,0,0.0,NYT,43.894812,-99.841925,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,McCook,South Dakota-McCook,2020-03-23,1.0,2,1.0,0.0,0,0.0,NYT,43.680415999999994,-97.358048,7.0,,,,US,USA,327167434.0,884659,38.1,43499,SD
US,South Dakota,Minnehaha,South Dakota-Minnehaha,2020-03-23,0.0,5,5.0,0.0,0,0.0,NYT,43.667472,-96.795726,7.0,7.0,,,US,USA,327167434.0,884659,38.1,43499,SD
